ID,Gender,DOB,10percentage,10board,12graduation,12percentage,12board,CollegeID,CollegeTier,Degree,Specialization,collegeGPA,CollegeCityID,CollegeCityTier,CollegeState,GraduationYear,English,Logical,Quant,Domain,ComputerProgramming,Salary
1088859,m,27-06-1992,82.4,icse,2010,81.2,icse,8159,2,B.Tech/B.E.,information technology,,8159,0,Uttar Pradesh,2014,535,470,585,0.622642916,385,75000
431891,f,09-10-1989,79,icse,2008,74.6,cbse,5232,2,B.Tech/B.E.,computer engineering,71.2,5232,0,Haryana,2012,525,435,505,0.488347977,405,280000
272323,f,24-08-1989,81.2,cbse,2007,82.8,cbse,11537,2,B.Tech/B.E.,computer engineering,73,11537,0,Uttar Pradesh,2011,525,625,585,0.635978756,445,390000
1008832,m,28-06-1992,73.5,state board,2009,71,state board,6518,2,B.Tech/B.E.,mechanical engineering,71,6518,0,Uttar Pradesh,2013,570,545,500,0.8295846,-1,325000
852303,m,07-06-1992,90.6,state board,2009,94.3,state board,11490,2,B.Tech/B.E.,electronics and communication engineering,84,11490,0,Andhra Pradesh,2013,520,460,620,0.493596387,455,300000
794755,f,05-04-1992,,icse,2010,90.2,cbse,13439,2,B.Tech/B.E.,computer science & engineering,74,13439,0,Jharkhand,2014,615,610,680,0.978799293,495,450000
535627,m,17-12-1992,86,cbse,2010,83.8,cbse,12290,2,B.Tech/B.E.,information technology,77,12290,0,Himachal Pradesh,2014,555,605,560,0.486747008,465,505000
612621,m,18-06-1992,73,cbse,2009,79,state board,12755,2,B.Tech/B.E.,electronics and communication engineering,75,12755,0,Tamil Nadu,2013,440,315,430,0.538386893,-1,240000
797585,m,14-11-1989,65,state board,2007,50,state board,7000,2,MCA,computer application,73.14,7000,1,Karnataka,2013,625,495,430,0.793580615,495,240000
294861,m,12-12-1988,86,tn state board,2006,82,tn state board,431,2,B.Tech/B.E.,information technology,71,431,0,Tamil Nadu,2010,485,505,505,0.600057182,435,200000
919485,m,28-02-1993,86,cbse,2010,74.44,cbse,7376,2,B.Tech/B.E.,computer science & engineering,73.38,7376,0,Uttar Pradesh,2014,520,575,650,0.486747008,695,
328471,m,18-08-1990,91.6,cbse,2008,85.8,cbse,55,2,B.Tech/B.E.,electronics and communication engineering,,55,0,Uttar Pradesh,2012,534,575,685,0.376059587,-1,335000
319780,f,23-01-1989,,cbse,2006,78,cbse,6038,2,B.Tech/B.E.,computer engineering,73.14,6038,0,Uttar Pradesh,2011,545,485,544,0.884122512,535,310000
190589,f,20-04-1987,87.4,cbse,2005,83,cbse,4441,1,B.Tech/B.E.,biotechnology,71,4441,0,Madhya Pradesh,2011,645,485,544,-1,355,450000
31330,m,29-05-1986,78,cbse,2004,83,cbse,2,1,B.Tech/B.E.,information technology,72.13,2,1,Delhi,2010,444,555,695,0.999904558,804,600000
945679,m,27-09-1991,93.33,icse,2009,76.66,cbse,8440,1,B.Tech/B.E.,ceramic engineering,72,8440,0,Orissa,2014,650,570,750,-1,515,335000
743559,m,13-12-1991,75,cbse,2008,77,cbse,708,2,B.Tech/B.E.,electronics and communication engineering,70.45,708,0,Karnataka,2013,455,595,545,0.112139438,425,150000
795018,m,26-06-1991,71.3,cbse,2008,63.8,state board,222,2,MCA,computer application,79.6,222,0,Jharkhand,2014,325,475,370,0.622642916,425,180000
1288243,m,18-08-1992,81,cbse,2012,73,cbse,23,2,B.Tech/B.E.,information technology,61.6,23,0,Uttar Pradesh,2014,640,570,495,0.356536488,535,360000
662316,m,19-12-1990,55,state board,2009,68,state board,10881,2,B.Tech/B.E.,computer engineering,74.9,10881,1,West Bengal,2013,440,560,545,0.793580615,495,
553393,f,24-10-1990,,cbse,2008,88.2,cbse,13210,2,B.Tech/B.E.,electronics and communication engineering,72.3,13210,0,Uttar Pradesh,2013,450,450,445,0.124502074,-1,180000
928178,m,08-10-1991,64.8,state board,2009,69.4,state board,7736,2,B.Tech/B.E.,information technology,,7736,0,Chhattisgarh,2013,465,475,385,0.356536488,525,240000
1044834,m,26-09-1993,83.5,cbse,2010,87.2,cbse,7542,2,B.Tech/B.E.,computer science & engineering,79.95,7542,1,Delhi,2014,580,615,510,0.953899775,485,350000
47016,m,29-02-1988,82.27,matriculation,2006,80.58,state board,434,2,B.Tech/B.E.,electronics and communication engineering,61,434,1,Tamil Nadu,2010,495,465,575,0.124502074,275,400000
1255815,m,21-08-1993,71.1,cbse,2011,64.5,state board,14169,2,B.Tech/B.E.,mechanical engineering,60.05,14169,0,Uttar Pradesh,2015,560,340,390,0.328746379,-1,150000
1293567,m,27-05-1992,91.4,icse,2010,81.2,cbse,11848,1,B.Tech/B.E.,computer science & engineering,73,11848,0,Bihar,2015,755,640,740,0.998876108,685,150000
449905,f,12-10-1990,78,cbse,2008,79.4,cbse,4450,2,B.Tech/B.E.,computer engineering,76.76,4450,0,Uttar Pradesh,2012,465,575,625,0.864685413,525,455000
1037712,m,10-07-1992,77,state board,2009,69,state board,4979,2,B.Tech/B.E.,electronics and communication engineering,84.1,4979,0,West Bengal,2013,490,590,655,-1,385,240000
258837,m,28-07-1988,80,rbse,2005,75,rbse,11444,2,B.Tech/B.E.,electrical engineering,71.56,11444,0,Rajasthan,2011,375,495,445,0.376059587,-1,350000
336787,f,03-06-1991,,0,2008,94.16,0,3076,2,B.Tech/B.E.,information technology,89.2,3076,0,Tamil Nadu,2012,425,515,655,0.930370607,565,
509967,m,23-07-1990,87.33,rbse,2008,82.46,rbse,11444,2,B.Tech/B.E.,mechanical engineering,73.83,11444,0,Rajasthan,2012,640,610,650,0.995613797,-1,440000
798860,m,28-09-1991,73.94,state board,2009,79.16,state board,9361,2,MCA,computer application,86,9361,0,Tamil Nadu,2013,535,460,680,0.974396113,615,
334430,m,09-09-1989,79.8,0,2007,81,0,1622,2,B.Tech/B.E.,electronics and communication engineering,,1622,0,Madhya Pradesh,2012,425,535,605,0.694479328,-1,420000
331226,f,02-04-1991,92,board of secondary education,2008,94.8,board of intermediate education,9769,2,B.Tech/B.E.,electronics and communication engineering,77.33,9769,1,Telangana,2012,505,525,505,0.960603252,-1,360000
794736,m,30-11-1990,,icse,2009,78,icse,8346,2,B.Tech/B.E.,electronics and electrical engineering,70.6,8346,0,Uttar Pradesh,2014,730,570,665,0.661834476,-1,320000
325423,m,16-11-1989,78.93,0,2008,65,0,7172,2,B.Tech/B.E.,computer engineering,67.63,7172,0,Maharashtra,2012,535,535,455,0.600057182,435,355000
823924,m,01-09-1991,80.6,cbse,2009,74.6,cbse,17205,2,B.Tech/B.E.,computer science & engineering,57.5,17205,0,Punjab,2014,485,440,445,0.356536488,485,180000
244806,m,30-10-1989,83.2,sslc,2007,77.33,puc,2634,2,B.Tech/B.E.,electronics and electrical engineering,75.67,2634,1,Karnataka,2011,655,415,485,0.376059587,345,490000
206788,m,15-07-1987,52.7,0,2005,45.6,0,144,2,MCA,computer application,69.7,144,0,Uttar Pradesh,2011,345,385,345,0.600057182,435,300000
803778,m,24-04-1992,,state board,2008,68.5,state board,7770,2,B.Tech/B.E.,information technology,69.9,7770,0,Madhya Pradesh,2013,475,500,235,0.413838256,385,2000000
1125281,m,01-11-1991,85,state board,2009,85.6,state board,8819,2,M.Tech./M.E.,computer science & engineering,80,8819,1,Telangana,2015,630,510,485,0.622642916,585,
133803,f,06-03-1987,67.25,wbbse,2009,63.4,wbchse,2066,2,B.Tech/B.E.,electrical engineering,69.97,2066,1,West Bengal,2010,455,565,565,0.694479328,365,240000
1244355,m,08-06-1992,88.2,cbse,2010,80.8,cbse,15866,2,B.Tech/B.E.,computer science & engineering,70,15866,0,Haryana,2014,735,595,545,0.999910408,535,325000
1204764,m,23-01-1993,76.2,cbse,2010,63.8,cbse,2783,2,B.Tech/B.E.,computer science & engineering,66,2783,0,Rajasthan,2014,455,455,465,0.144789889,335,100000
1187199,m,22-12-1988,67.2,cbse,2007,58.6,cbse,3879,2,B.Tech/B.E.,information technology,66.6,3879,0,Madhya Pradesh,2012,630,565,620,0.842248322,465,180000
1083692,m,12-03-1993,76,cbse,2011,66.66,cbse,12374,2,B.Tech/B.E.,mechanical engineering,65,12374,0,Punjab,2015,500,400,475,0.125690182,375,250000
1045625,m,11-09-1992,89.5,state board,2010,78.83,state board,8440,1,B.Tech/B.E.,metallurgical engineering,73,8440,0,Orissa,2014,455,485,605,0.863724178,425,300000
662630,m,20-11-1991,,cbse,2009,63,cbse,9072,2,B.Tech/B.E.,electronics & telecommunications,65,9072,0,Orissa,2013,404,495,405,0.279258512,255,220000
768298,m,17-08-1993,90.2,cbse,2011,84.8,cbse,229,1,B.Tech/B.E.,computer engineering,66.23,229,1,Maharashtra,2015,545,670,680,0.842248322,725,1500000
212018,f,11-01-1988,75.6,0,2006,77,0,5690,2,B.Tech/B.E.,mechanical engineering,70.66,5690,0,Uttar Pradesh,2011,505,404,524,0.535862819,295,275000
997622,m,14-09-1993,83.68,state board,2010,84.5,state board,904,2,B.Tech/B.E.,computer science & engineering,72.3,904,1,Karnataka,2014,580,605,570,0.622642916,585,
627921,m,15-11-1991,79.8,cbse,2008,75.6,cbse,5238,2,B.Tech/B.E.,electronics and communication engineering,61.9,5238,0,Haryana,2012,405,620,620,0.376059587,395,510000
856638,m,01-06-1993,84.4,cbse,2009,76,cbse,226,2,B.Tech/B.E.,mechanical engineering,63,226,1,Maharashtra,2013,430,595,545,0.977066467,-1,
514622,m,13-09-1990,72,0,2007,72,0,6271,2,B.Tech/B.E.,information technology,,6271,0,Uttarakhand,2012,440,570,530,0.81941653,505,490000
818479,m,29-09-1992,85.8,cbse,2010,83,cbse,11898,1,B.Tech/B.E.,electronics and communication engineering,91,11898,0,Madhya Pradesh,2014,555,545,590,0.649389715,655,300000
530225,m,14-01-1992,73,icse,2009,77,cbse,11759,2,B.Tech/B.E.,electronics and communication engineering,79.67,11759,0,Uttarakhand,2013,475,585,515,0.229481755,-1,410000
390024,m,24-01-1991,,0,2008,57.8,0,10342,2,B.Tech/B.E.,computer engineering,58,10342,1,Karnataka,2012,375,435,495,0.276047228,345,225000
1297757,m,08-03-1988,83.04,state board,2006,72.6,state board,708,2,M.Tech./M.E.,electronics and communication engineering,64.95,708,0,Karnataka,2013,535,375,375,0.279258512,415,100000
336591,f,30-06-1991,83,0,2008,66,0,3427,2,B.Tech/B.E.,mechanical engineering,78,3427,0,Orissa,2012,305,515,495,0.714529363,-1,330000
1060355,m,13-09-1992,87,state board,2010,81,state board,12984,2,B.Tech/B.E.,electronics and communication engineering,72,12984,0,Tamil Nadu,2014,570,495,525,0.053160305,475,300000
1288236,m,14-09-1992,85,cbse,2010,82,cbse,110,2,B.Tech/B.E.,electronics and communication engineering,70.6,110,0,Haryana,2014,510,655,665,-1,505,325000
837194,m,26-10-1991,79.2,cbse,2009,76.6,cbse,2952,2,B.Tech/B.E.,electronics and communication engineering,67.6,2952,1,Karnataka,2013,650,580,635,0.976292561,395,310000
593198,m,10-11-1991,74,board secondary  education,2009,81,baord of intermediate education,12210,2,B.Tech/B.E.,aeronautical engineering,67.1,12210,1,Telangana,2013,510,555,530,-1,-1,120000
817070,m,05-06-1989,,state board,2006,64.33,state board,4795,2,M.Tech./M.E.,computer science & engineering,,4795,0,Maharashtra,2013,590,555,590,0.990008757,655,525000
1072592,m,11-10-1991,81.66,state board,2009,58.55,state board,2318,2,B.Tech/B.E.,information science engineering,55.9,2318,1,Karnataka,2013,630,680,560,0.486747008,465,230000
872267,m,25-03-1992,82.6,cbse,2009,76,cbse,6904,2,B.Tech/B.E.,electronics and electrical engineering,78,6904,1,Tamil Nadu,2014,510,560,485,0.837620726,335,300000
1183033,f,10-02-1993,89,state board,2010,90.6,state board,5338,2,B.Tech/B.E.,computer science & engineering,70.4,5338,0,Andhra Pradesh,2014,335,505,630,0.622642916,555,305000
894646,m,12-05-1993,85,state board,2010,76.7,state board,14820,2,B.Tech/B.E.,mechanical engineering,67.66,14820,0,Andhra Pradesh,2014,520,350,325,0.45901584,-1,205000
140069,f,25-07-1988,91.2,karnataka secondary school of examination,2006,84.63,karnataka pre university board,4437,2,B.Tech/B.E.,computer engineering,78.15,4437,0,Karnataka,2010,455,535,445,0.635978756,445,320000
207052,m,02-10-1988,83.4,cbse,2006,77.4,isc,49,1,B.Tech/B.E.,electronics and electrical engineering,70,49,0,Uttar Pradesh,2011,565,675,725,0.910770164,405,510000
1087164,f,11-08-1992,79,state board,2010,72.5,state board,1228,2,B.Tech/B.E.,electronics and electrical engineering,66.43,1228,1,Karnataka,2014,525,360,370,0.298769129,-1,205000
1077918,m,04-06-1988,,state board,2006,67.17,state board,2665,2,B.Tech/B.E.,electronics & telecommunications,60.14,2665,0,Maharashtra,2013,420,615,465,0.88162007,425,
633445,m,05-06-1991,81.2,cbse,2009,76.4,cbse,11630,2,B.Tech/B.E.,mechanical engineering,72.3,11630,0,Uttar Pradesh,2013,765,605,665,0.755375121,-1,360000
227704,f,29-01-1990,90.6,ssc,2007,92.3,bieap,2818,2,B.Tech/B.E.,electronics and communication engineering,78.07,2818,1,Telangana,2011,625,545,605,0.0587928,445,
224906,m,21-10-1985,55,0,2004,43,0,215,2,MCA,computer application,,215,1,Maharashtra,2011,305,415,285,0.24545566,335,180000
844474,m,13-08-1992,69,cbse,2009,69,cbse,168,2,B.Tech/B.E.,computer science & engineering,66,168,0,Haryana,2013,325,305,430,0.864685413,525,195000
430002,m,29-01-1991,73,metric,2008,74,state,1227,2,B.Tech/B.E.,information technology,69.2,1227,1,Tamil Nadu,2012,415,635,455,0.793580615,495,310000
965223,m,22-05-1992,,icse,2010,72.8,icse,9062,2,B.Tech/B.E.,electronics and communication engineering,71.77,9062,1,Telangana,2014,465,375,510,0.20739217,395,325000
813473,f,17-07-1992,78.33,cbse,2008,67.6,cbse,15866,2,B.Tech/B.E.,computer science & engineering,65.72,15866,0,Haryana,2012,510,655,605,0.488347977,405,275000
78936,m,24-08-1988,68,cbse,2006,59.2,cbse,137,2,B.Tech/B.E.,electronics and communication engineering,65,137,0,Uttar Pradesh,2010,355,455,495,0.376059587,-1,375000
280505,f,24-03-1990,86.6,board of secondary education,2007,92,board of intermediate,9775,2,B.Tech/B.E.,computer engineering,77.96,9775,1,Telangana,2011,495,555,425,0.793580615,495,515000
276354,f,14-01-1990,81,cbse,2007,77,cbse,10599,2,B.Tech/B.E.,information technology,82.9,10599,0,Punjab,2011,445,505,525,0.563267824,425,380000
327206,m,07-04-1988,61.6,maharashtra state board,2006,57.83,maharashtra state board,6196,2,B.Tech/B.E.,computer engineering,49.07,6196,0,Maharashtra,2013,655,425,555,0.635978756,445,
1192794,f,06-08-1992,,state board,2010,86,state board,11554,2,B.Tech/B.E.,information technology,86,11554,0,Maharashtra,2014,315,480,295,0.144789889,365,265000
624680,f,22-03-1992,83,state board,2009,85,state board,6996,2,B.Tech/B.E.,electronics & instrumentation eng,,6996,1,Tamil Nadu,2013,535,410,370,0.338786347,375,325000
538185,m,17-08-1991,84.3,0,2009,86.5,0,6196,2,B.Tech/B.E.,electronics engineering,68.87,6196,0,Maharashtra,2013,580,580,560,0.229481755,425,380000
898205,m,24-03-1992,69.66,cbse,2009,69.6,cbse,66,2,B.Tech/B.E.,information technology,71.7,66,0,Uttar Pradesh,2014,510,460,575,0.667326452,454,340000
306449,m,12-08-1989,79.78,maharashtra sate board,2007,64,maharashtra state board,1281,2,B.Tech/B.E.,electronics & telecommunications,56.43,1281,1,Maharashtra,2011,585,655,625,0.824666401,-1,280000
553697,m,25-12-1991,90.4,cbse,2009,80.4,cbse,48,1,B.Tech/B.E.,information technology,74,48,1,Delhi,2013,325,555,705,0.635978756,445,410000
1202633,m,30-08-1992,84,state board,2009,88,state board,11024,2,B.Tech/B.E.,electronics and electrical engineering,72.5,11024,1,Telangana,2013,580,565,545,0.423951396,325,300000
319644,f,03-07-1991,93,0,2008,97,0,11511,2,B.Tech/B.E.,electronics and communication engineering,80.5,11511,0,Andhra Pradesh,2012,585,655,735,0.538386893,455,395000
212917,m,10-05-1990,91.86,matric,2007,94.5,hsc,4968,2,B.Tech/B.E.,electronics and communication engineering,69.06,4968,1,Tamil Nadu,2011,485,404,505,0.824666401,355,90000
313765,m,19-06-1989,79.66,ssc,2006,87,intermediate,5069,2,B.Tech/B.E.,mechanical engineering,74.1,5069,0,Andhra Pradesh,2010,525,475,505,0.304510914,-1,
128849,m,28-07-1988,87,board of secondary education,2005,92,board of intermediate education,1428,2,B.Tech/B.E.,electrical engineering,63.96,1428,1,Telangana,2009,445,605,525,0.298769129,315,160000
425362,f,05-08-1991,65,cbse,2008,58,cbse,75,2,B.Tech/B.E.,information technology,70,75,0,Uttar Pradesh,2012,404,464,425,0.704090412,465,
1248085,m,26-07-1991,70.2,cbse,2009,61.8,state board,17633,2,B.Tech/B.E.,information technology,,17633,0,Orissa,2014,455,370,485,0.622642916,395,150000
1048691,m,28-01-1993,73,icse,2010,62,cbse,78,2,B.Tech/B.E.,computer science & engineering,75,78,0,Uttar Pradesh,2014,405,545,535,0.953899775,495,145000
990077,m,30-07-1986,70,state board,2006,43.42,"p u board, karnataka",11388,2,B.Tech/B.E.,electronics and communication engineering,55.52,11388,1,Karnataka,2014,370,360,270,0.649389715,-1,180000
231229,m,15-11-1989,84.67,0,2006,86.46,0,264,1,B.Tech/B.E.,chemical engineering,85.8,264,1,Rajasthan,2011,545,525,715,-1,-1,730000
1191730,m,05-08-1990,63,cbse,2009,64,cbse,7148,2,B.Tech/B.E.,electronics and electrical engineering,72.4,7148,0,Punjab,2013,500,460,415,0.193768442,395,105000
831967,m,08-05-1993,88.8,state board,2010,94.6,state board,9748,2,B.Tech/B.E.,electrical engineering,80.6,9748,1,Telangana,2014,510,525,720,0.938399137,345,305000
651925,m,10-04-1991,76,cbse,2009,67,state board,8421,2,B.Tech/B.E.,electronics and communication engineering,64,8421,1,Karnataka,2013,730,520,590,0.538386893,375,325000
1107633,m,15-12-1992,64.4,cbse,2009,79.2,cbse,527,2,B.Tech/B.E.,computer science & engineering,70.14,527,0,Haryana,2013,560,545,595,0.81941653,505,180000
942616,m,05-09-1987,87.8,state board,2005,83.8,state board,10726,2,B.Tech/B.E.,computer science & engineering,80,10726,0,Tamil Nadu,2010,310,535,470,-1,-1,
639274,f,18-03-1992,,state board,2009,94.6,state board,1141,2,B.Tech/B.E.,mechanical engineering,80.02,1141,0,Andhra Pradesh,2013,545,510,485,0.993917312,-1,210000
1043845,f,14-10-1990,81,cbse,2009,66,cbse,14029,2,B.Tech/B.E.,computer science & engineering,,14029,0,Orissa,2013,545,545,595,0.356536488,345,275000
237243,m,12-07-1988,71.66,hbse,2006,73.8,hbse,47,1,B.Tech/B.E.,computer engineering,63.88,47,1,Delhi,2012,425,485,405,0.735795709,475,150000
1119582,m,10-07-1992,91.2,state board,2010,77.8,cbse,17288,2,B.Tech/B.E.,information technology,77.8,17288,0,Orissa,2014,535,540,570,0.911395278,395,210000
975579,m,07-04-1993,82.2,cbse,2010,81,cbse,119,1,B.Tech/B.E.,electronics and communication engineering,81,119,0,Uttar Pradesh,2014,395,425,460,0.783303537,525,180000
1087364,f,30-08-1991,83,cbse,2009,73,cbse,7627,2,B.Tech/B.E.,electronics and communication engineering,67,7627,0,Uttar Pradesh,2013,595,625,560,0.338786347,405,325000
331155,f,06-10-1990,93,ssc,2008,94.6,board of intermediate ap,9769,2,B.Tech/B.E.,electronics and communication engineering,78.15,9769,1,Telangana,2012,515,635,725,0.694479328,-1,360000
914037,m,26-12-1987,57,state board,2005,58,state board,51,2,MCA,computer application,74.8,51,0,Uttar Pradesh,2014,520,595,515,0.842248322,605,180000
863619,m,02-08-1991,83,cbse,2008,63,cbse,8451,2,B.Tech/B.E.,information technology,66,8451,0,Haryana,2013,450,495,515,0.23780284,375,160000
340788,m,26-02-1990,82.4,cbse,2008,68,cbse,7376,2,B.Tech/B.E.,computer engineering,67.23,7376,0,Uttar Pradesh,2012,555,485,445,0.488347977,405,485000
1037128,m,20-06-1992,88.2,cbse,2009,91,state board,12949,1,B.Tech/B.E.,computer science & engineering,75.7,12949,1,Telangana,2013,720,510,655,0.486747008,525,350000
1106216,m,15-01-1992,76.6,cbse,2010,72.8,cbse,10185,2,B.Tech/B.E.,computer science & engineering,76,10185,0,Haryana,2014,500,530,620,0.998966944,735,
349796,m,15-07-1991,85.3,0,2008,92.6,0,2929,2,B.Tech/B.E.,computer science & engineering,,2929,0,Andhra Pradesh,2012,645,635,695,0.930370607,565,370000
633241,m,06-10-1993,68.6,cbse,2009,70,cbse,11630,2,B.Tech/B.E.,electronics and communication engineering,71.3,11630,0,Uttar Pradesh,2013,520,535,620,0.376059587,-1,350000
1086480,m,09-06-1993,79.4,cbse,2010,80.4,cbse,6290,1,B.Tech/B.E.,computer science & engineering,71,6290,0,Himachal Pradesh,2014,545,505,595,0.864685413,525,320000
